wine_name,wine_price,wine_stock,wine_score,wine_category,Img,Date
Casas Del Bosque Pinot Noir Gran Reserva 2019,201.52,11,92,red-wines,https://cellarmasterwines.com/cdn/shop/products/ScreenShot2021-03-15at6.41.40PM_387952bf-bebf-42ba-8cc7-8bfd99984eae_533x.png?v=1661232340,2024-04-18
Château Beauregard Pomerol 2010,676.66,999,93,red-wines,https://cellarmasterwines.com/cdn/shop/products/Beauregard_533x.png?v=1673679833,2024-04-18
Château Bellefont-Belcier Saint-Émilion Grand Cru (Grand Cru Classé) 2016,407.95,10,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/6l6ZeAgHRiS8SCcVKuTJ_g_pb_x960_4aa30143-f690-410b-81f8-0de30b6a86cd_533x.png?v=1721914217,2024-04-18
"Chateau Brown Pessac-Leognan, Bordeaux 2019",298.51,999,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/chatbrown_359c6e65-ee25-4f9f-a335-758821e8e98c_533x.png?v=1701354813,2024-04-18
"Chateau de Pommard Clos Marey-Monge ""Micault"" 2020",999.83,98,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/cmm-micault-2018_533x.png?v=1706905902,2024-04-18
Chateau La Tour de Mons 'Marquis de Mons' 2017,159.22,7,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/z4Lhi7J-RiullKYuQ85E0w_pb_x960_1_533x.png?v=1721912958,2024-04-18
Château Pailhas Saint-Émilion Grand Cru 2015,204.14,8,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/8AcdGFiATWGZQcb3v1T9rA_pb_x960_01d57446-54b3-43c3-94a0-264c48830be5_533x.png?v=1721990462,2024-04-18
Chateau Paradis Casseuil Bordeaux 2020,137.74,9,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/11_ChEteau-Paradis-Casseuil_e456d760-60f7-4250-b046-a63cb221d555_533x.png?v=1702898155,2024-04-18
Château Philippe-Le-Hardi Vieilles Vignes Mercurey 2021,252.16,999,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/PhilippeLeHardiMercureyVieillesVignes2020_533x.png?v=1701918020,2024-04-18
Chateau Tanunda 'The Chateau' Single Vineyard Eden Valley Cabernet Sauvignon 2022,166.82,25,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/TheChateau_SV_CabSauv2_3318e4eb-4ef4-46ab-80e2-ac9916710c81_533x.png?v=1697862021,2024-04-18
Chateau Tanunda 100 Year Old Vines Barossa Valley Shiraz 2018,747.61,17,98,red-wines,https://cellarmasterwines.com/cdn/shop/products/100YovShirazwithTrustmarkNVHiResWEB_2c1d0155-75a9-43f8-b55f-d19123fd9faa_533x.png?v=1697862550,2024-04-18
Chateau Tanunda Grand Barossa YEAR OF THE Dragon Shiraz 2022 1.5L Magnum,366.45,999,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/DragonMagnum_533x.png?v=1710995288,2024-04-18
Chateau Tanunda Terroirs of the Barossa Eden Valley Shiraz 2020,174.02,26,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/chat_tan_terroirs_Eden_Valley_ShirazNVWEB_e92c8c92-c28d-458f-88f8-f14b1a3a43e5_533x.png?v=1709881419,2024-04-18
Château Tour Saint-Christophe Les Terrasses de Saint Christophe Saint-Émilion Grand Cru 2020,175.32,11,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/xbTid8DiRsSgoSVxATe0EA_pb_600x600_6097fa95-6e9d-4942-9d6a-48f02b860b2f_533x.png?v=1721912933,2024-04-18
Chevalier de Lascombes Margaux 2020,225.18,11,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/ScreenShot2021-04-24at9.24.03AM_9a32ad98-caec-4aaf-bce8-2fee333c6ddb_533x.png?v=1706248366,2024-04-18
Cielo e Terra 3 Passo Rosso 2022,138.45,16,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/3passored_d11f67be-95ce-4c6e-b31e-b9bd000d8a59_533x.jpg?v=1671590027,2024-04-18
Clos de los Siette by Michel Rolland 2020,223.95,0,95,red-wines,https://cellarmasterwines.com/cdn/shop/products/clossiette_0ac1c5eb-cdee-4c37-9b91-723113642f3b_533x.png?v=1619775486,2024-04-18
Cloudy Bay Central Otago Te Wahi Pinot Noir 2019,531.45,1,98,red-wines,https://cellarmasterwines.com/cdn/shop/files/cloudybay_tewahi_43ebeb8c-7104-4cc5-896c-315d412dc3c9_533x.png?v=1686292872,2024-04-18
Cloudy Bay Marlborough Pinot Noir 2021,292.75,7,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/CBPinotNoir_533x.jpg?v=1702863858,2024-04-18
CMW Secret Label Marlborough Pinot Noir 2022 #8040,83.96,999,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/image_2112dbc9-afbf-47f8-b248-e87d8f014667_533x.jpg?v=1723271369,2024-04-18
CMW Secret Label McLaren Vale Shiraz 2020 #8030,93.0,999,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/A03C0061-5554-479C-814F-1C85A11C1A6E_533x.jpg?v=1723340611,2024-04-18
CMW Secret Label Mendoza Malbec 2018 #8080,92.06,5,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/A03C0061-5554-479C-814F-1C85A11C1A6E_1_533x.jpg?v=1723344972,2024-04-18
Colle Moro Montepulciano d’Abruzzo Lamina 2021,67.55,20,90,red-wines,https://cellarmasterwines.com/cdn/shop/files/colle-moro-lamina-montepulciano-d-abruzzo_533x.png?v=1700550576,2024-04-18
Columbia Crest Borne of Fire Cabernet Sauvignon 2018,218.28,0,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/borne_of_fire_cab_mv_750_533x.png?v=1689574606,2024-04-18
Columbia Crest H3 Cabernet Sauvignon 2020,171.34,10,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/columbia-crest-cabernet-sauvignon-h3_ef56f8a7-5a1e-4f2a-89c3-5333fb3b4744_533x.png?v=1699325466,2024-04-18
Columbia Crest Reserve Cabernet Sauvignon 2017,483.61,0,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/ColumiaCrestCabSav2017_533x.png?v=1689650138,2024-04-18
Corino Barbera d'Alba 2020,171.19,9,90,red-wines,https://cellarmasterwines.com/cdn/shop/files/CorinoBarberad_Alba_533x.png?v=1700547549,2024-04-18
Daou Vineyards Estate Patrimony Caves de Lions 2018,1860.18,10,100,red-wines,https://cellarmasterwines.com/cdn/shop/products/caves_533x.jpg?v=1679843447,2024-04-18
Delas Haute Pierre Châteauneuf-du-Pape 2019,434.5,0,95,red-wines,https://cellarmasterwines.com/cdn/shop/products/chateneuf_533x.png?v=1676814651,2024-04-18
Delas Saint-Esprit Côtes-du-Rhône 2021,102.35,0,91,red-wines,https://cellarmasterwines.com/cdn/shop/products/coterhonedelas_533x.png?v=1676813706,2024-04-18
Delas Saint-Esprit Côtes-du-Rhône 2022,103.92,14,91,red-wines,https://cellarmasterwines.com/cdn/shop/products/coterhonedelas_533x.png?v=1676813706,2024-04-18
Dog Point Vineyard Pinot Noir 2021,332.8,20,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/DogPntPinotNoir2020_32cd3651-4152-4357-bfb3-8a37ea5e9ebf_533x.png?v=1709693961,2024-04-18
Domaine d'Ardhuy 1er Cru Aux Clous 2021,492.95,999,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/AuxClous_533x.jpg?v=1722909283,2024-04-18
Domaine d'Ardhuy Ladoix 2021,415.12,999,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/DOMAINE_D_ARDHUY_Ladoix_rouge_1x0_75L_20_06_2023_533x.webp?v=1722908466,2024-04-18
Domaine Drouhin Cloudline Pinot Noir 2021,174.86,10,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/DomaineDrohinCloudlinePinotNoir_533x.jpg?v=1709543566,2024-04-18
Domaine Drouhin Roserock Pinot Noir 2021,314.26,104,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-03-05at11.06.51AM_533x.png?v=1709608038,2024-04-18
Domaine Drouhin Roserock Zephirine Pinot Noir 2018,444.84,4,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-03-05at11.14.26AM_1f134545-2270-45f9-9ea0-f43bd15af3f5_533x.png?v=1709608788,2024-04-18
Domaine Drouhin Roserock Zephirine Pinot Noir 2021,574.18,99,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-03-05at11.14.26AM_533x.png?v=1709608541,2024-04-18
"Domaine Drouhin, Dundee Hills Pinot Noir 2021",375.92,3,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/DomaineDrouhinPinotNoir_533x.jpg?v=1711425166,2024-04-18
"Domaine Drouhin, Laurene Pinot Noir 2019",509.94,6,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/DomaineDrouhinLaurene_533x.webp?v=1709607686,2024-04-18
Domaine Faiveley Beaune 1er Cru Clos de l'Ecu 2021,687.78,0,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/faiveley-beaune-1er-cru-clos-de-l-ecu-monopole_533x.png?v=1683598165,2024-04-18
Domaine Faiveley Chambolle Musigny 1er Cru Aux Beaux Bruns 2020,1069.36,999,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/DomaineFaiveleyChambolleMusigny1erCruAuxBeauxBruns2018_533x.png?v=1683600211,2024-04-18
Domaine Faiveley Latricières-Chambertin Grand Cru 2021,2255.23,101,98,red-wines,https://cellarmasterwines.com/cdn/shop/files/Adw3jmOVT6CwSPnfgEOSlQ_pb_x960_e299dea3-3f01-4ca8-b137-699b8be2d46a_533x.png?v=1717651170,2024-04-18
Domaine Rouge Bleu Dentelle 2018,90.61,8,91,red-wines,https://cellarmasterwines.com/cdn/shop/products/Dentelle_Rouge_Vis-1_533x.jpg?v=1679902105,2024-04-18
Domaines Barons de Rothschild Caro 2018,418.43,6,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/Bodegas-Caro_533x.jpg?v=1649837319,2024-04-18
Domaines Barons de Rothschild Los Vascos Cabernet Sauvignon 2020,62.83,3,89,red-wines,https://cellarmasterwines.com/cdn/shop/products/LosVascosCabernetSauvignon2020_533x.jpg?v=1681884736,2024-04-18
E.Guigal Côtes du Rhône Rouge 2020,144.68,15,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/Cotes-Du-Rhone-00-RG_18f76759-70a7-4fe3-bb5a-2c9ab6b96ead_533x.png?v=1701061578,2024-04-18
Farnese Cinque Autoctoni 21° Edizione (2019),298.5,23,98,red-wines,https://cellarmasterwines.com/cdn/shop/files/IMG-8621_533x.jpg?v=1706873802,2024-04-18
Faustino I Gran Reserva DOCa Rioja Tempranillo Blend 2011 Magnum 1.5L,479.88,999,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/IMG-3729_533x.jpg?v=1706149364,2024-04-18
Faustino I Gran Reserva DOCa Rioja Tempranillo Blend 2012,209.57,6,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/FaustinoIGranReserva_69839139-5766-43ed-80ac-562258bd4ae5_533x.webp?v=1709086143,2024-04-18
Faustino I Gran Reserva DOCa Rioja Tempranillo Blend 2012 - (6X750ml in Wooden Box),1191.49,0,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/IMG-1833_533x.jpg?v=1722394187,2024-04-18
Feudo Maccari Saia Nero D’Avalo 2018,152.59,3,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/WhatsAppImage2023-11-09at5.34.02PM_533x.jpg?v=1699524157,2024-04-18
Flechas de los Andes Aguaribay Malbec 2021,74.79,17,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/z8Jta8GsSNqt5Ir1oPLhzQ_pb_x960_eff8f120-f239-4a88-8f89-7e02fc74fec8_533x.png?v=1723711011,2024-04-18
Francis Ford Coppola Claret 2021,260.16,101,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-01-31at10.30.02AM_533x.png?v=1706668274,2024-04-18
Francis Ford Coppola Director's Cut Alexander Valley Cabernet Sauvignon 2020,338.87,105,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-03-26at11.21.09AM_533x.png?v=1711423670,2024-04-18
Francis Ford Coppola Director's Cut Sonoma Coast Pinot Noir 2022,268.61,0,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/DirectorsCutPinotNoir_ce45f7da-ca92-4256-8fc6-97906ec6a82b_533x.jpg?v=1712031026,2024-04-18
Frescobaldi Tenuta de Perano Chianti Classico DOCG 2020,284.37,2,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/0002028_tenuta-perano_8e79f934-69ae-49cf-a88a-5d0da808dab3_533x.png?v=1701061783,2024-04-18
Frescobaldi Tenuta Di Castiglioni Toscana IGT 2020,242.18,0,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/FrescobaldiTenutaDiCastiglioniToscanaIGT2018_6bd85e09-e8a4-4c0e-b7c8-8b1aa4d23191_533x.jpg?v=1701061974,2024-04-18
Gaja Idda Rosso 2020,392.62,16,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/IDDA_533x.png?v=1701657936,2024-04-18
Geantet Pansiot Bourgogne Rouge Pinot Fin 2021,436.67,1,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/geantet-pansiot-bourgogne-pinot-fin-2021_2_533x.png?v=1709609748,2024-04-18
Geantet Pansiot Gevrey Chambertin Vieilles Vignes 2021,794.49,999,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/GEANTET-PANSIOT-GEVREY-CHAMBERTIN-VIEILLES-VIGNES_2000x_54682d34-3774-4bb2-8750-80f27b392393_533x.webp?v=1709610652,2024-04-18
Geantet Pansiot Hautes Cotes de Nuits 2020,314.83,999,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/GeantetPansiot_HautesCotesdeNuits2020_533x.png?v=1709614190,2024-04-18
Giant Steps Fatal Shore Coal River Valley Pinot Noir 2020,279.94,16,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/GiantStepsFatalShorePinotNoir2021_533x.jpg?v=1717474785,2024-04-18
Giant Steps Fatal Shore Coal River Valley Pinot Noir 2021,307.48,11,97,red-wines,https://cellarmasterwines.com/cdn/shop/files/GiantStepsFatalShorePinotNoir2021_533x.jpg?v=1717474785,2024-04-18
Glaetzer Amon-Ra Shiraz 2020,637.06,4,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/glaetzer-amon-ra-2020-shiraz-750ml_533x.png?v=1690339333,2024-04-18
Glaetzer Anaperenna Barossa Valley 2019,337.25,55,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/IMG-4769_533x.png?v=1707908041,2024-04-18
Gnarly Head Old Vine Zinfandel 2021,122.5,0,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/GnarlyHead_533x.jpg?v=1709887972,2024-04-18
Goulee By Cos D'Estournel 2018,273.28,0,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/goulee-1500x1500_533x.jpg?v=1682676142,2024-04-18
Gran Faustino I Gran Reserva 2004,401.1,9,97,red-wines,https://cellarmasterwines.com/cdn/shop/files/big.portrait.gran-faustino-i_533x.png?v=1716345875,2024-04-18
Gran Maestro Appassimento Rosso 2022,88.61,11,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/wOLlYEUvTF6iqr867fikPQ_pb_x960_43f5c163-87c8-4d68-8958-817cbf4e03f6_533x.png?v=1718106759,2024-04-18
Gran Maestro Primitivo di Manduria 2020,139.77,9,98,red-wines,https://cellarmasterwines.com/cdn/shop/files/Cielo-Gran-Maestro-Primitivo-800x1000_533x.webp?v=1717644172,2024-04-18
Gran Passaia Rosso 2019,133.07,4,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/57bdf516-5a88-4115-867e-f62a84a149a7_533x.jpg?v=1718162984,2024-04-18
Haras de Pirque Albis Red Blend 2020 - (by Antinori),443.3,1,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/Albis_533x.png?v=1699944942,2024-04-18
Haras de Pirque Ecral 2020 - (by Antinori),194.29,15,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2023-11-14at3.44.45PM_533x.png?v=1699947915,2024-04-18
Haras de Pirque Gran Reserva Galantas 2019 - (by Antinori),180.6,8,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2023-11-14at3.27.43PM_533x.png?v=1699946903,2024-04-18
Haras de Pirque Hussonet Cabernet Sauvignon Gran Reserva 2019 - (by Antinori),98.42,4,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/HussonetGranReservaCabernetSauvignon2019_533x.jpg?v=1699945656,2024-04-18
I Custodi Etna Rosso DOC Pistus 2021,141.4,8,90,red-wines,https://cellarmasterwines.com/cdn/shop/files/etna_doc_rosso_pistus_i_custodi_delle_vigne_delletna_fronte_533x.jpg?v=1687764419,2024-04-18
Il Palazzino Chianti Classico Argenina 2019,118.95,0,90,red-wines,https://cellarmasterwines.com/cdn/shop/files/chianti-classico-argenina-podere-il-palazzino-2018_533x.jpg?v=1700536806,2024-04-18
Jacobs Creek Reserve Cabernet Sauvignon 2018,65.67,97,92,red-wines,https://cellarmasterwines.com/cdn/shop/products/JacobsCreekReserveCabernetSauvignon_533x.png?v=1689847156,2024-04-18
